user_id,days_since_purchase,total_spend,subscription_type,churn
3801,18,58.2,Basic,0
3802,19,186.6,Premium,0
3803,48,270.1,Premium,0
3804,31,1232.6,Premium,0
3805,69,152.8,Basic,0
3806,11,126.3,Premium,0
3807,75,70.0,Basic,0
3808,47,56.3,Basic,0
3809,107,970.2,Basic,0
3810,38,291.8,Basic,0
3811,18,141.9,Premium,0
3812,17,622.0,Basic,0
3813,53,816.6,Basic,0
3814,14,113.8,Basic,0
3815,158,177.1,Basic,1
3816,37,557.1,Basic,0
3817,115,419.2,Basic,0
3818,8,290.5,Premium,0
3819,2,737.8,Premium,0
3820,22,55.9,Basic,1
3821,56,93.2,Basic,0
3822,45,136.6,Basic,0
3823,25,159.5,Premium,0
3824,55,25.2,Basic,1
3825,34,186.3,Basic,0
3826,14,378.3,Basic,0
3827,126,460.9,Basic,0
3828,2,436.0,Basic,0
3829,50,691.7,Premium,0
3830,43,347.8,Basic,0
3831,44,160.8,Basic,0
3832,86,55.0,Premium,1
3833,16,53.4,Premium,0
3834,15,277.4,Basic,0
3835,86,115.4,Basic,1
3836,64,266.9,Basic,0
3837,110,109.6,Premium,1
3838,35,605.1,Basic,0
3839,34,249.5,Premium,0
3840,80,266.1,Premium,0
3841,100,220.0,Basic,1
3842,14,559.4,Basic,0
3843,153,95.1,Basic,1
3844,29,224.4,Basic,1
3845,50,260.7,Basic,0
3846,64,163.5,Premium,0
3847,88,500.5,Premium,0
3848,71,516.7,Basic,0
3849,45,54.0,Premium,0
3850,71,414.1,Basic,0
3851,31,32.6,Basic,0
3852,26,126.1,Basic,0
3853,44,158.4,Basic,1
3854,96,211.1,Premium,1
3855,63,752.9,Premium,0
3856,29,171.6,Basic,0
3857,40,171.5,Basic,0
3858,83,73.2,Basic,1
3859,52,312.2,Basic,0
3860,47,274.2,Premium,0
3861,48,463.6,Premium,0
3862,15,71.9,Basic,1
3863,7,761.7,Basic,0
3864,90,434.9,Basic,0
3865,43,258.1,Basic,1
3866,49,496.7,Basic,0
3867,30,775.0,Basic,0
3868,112,412.3,Premium,0
3869,28,281.1,Premium,0
3870,34,168.4,Basic,0
3871,88,195.5,Basic,0
3872,29,285.3,Basic,0
3873,49,208.3,Basic,0
3874,12,530.6,Premium,0
3875,20,644.5,Basic,0
3876,10,86.4,Basic,0
3877,45,86.0,Basic,0
3878,47,225.4,Premium,0
3879,49,42.0,Basic,1
3880,35,726.1,Basic,0
3881,36,533.6,Basic,0
3882,24,278.7,Premium,0
3883,31,299.4,Premium,0
3884,13,323.2,Basic,0
3885,55,166.1,Premium,0
3886,74,246.6,Premium,0
3887,37,176.7,Premium,0
3888,36,261.5,Basic,0
3889,45,266.9,Basic,0
3890,109,225.2,Basic,0
3891,40,649.2,Premium,0
3892,42,227.6,Basic,0
3893,191,310.4,Premium,1
3894,35,60.1,Basic,0
3895,54,519.1,Premium,0
3896,52,365.6,Premium,0
3897,32,429.9,Basic,0
3898,57,153.1,Premium,0
3899,11,92.1,Basic,1
3900,36,267.8,Premium,0
3901,19,34.2,Basic,0
3902,58,753.6,Basic,0
3903,9,260.8,Premium,0
3904,67,15.4,Basic,1
3905,2,212.5,Premium,0
3906,55,217.9,Basic,1
3907,16,648.0,Basic,0
3908,25,259.2,Basic,0
3909,35,65.1,Basic,0
3910,115,326.3,Basic,1
3911,16,256.2,Basic,0
3912,41,211.5,Basic,0
3913,94,185.2,Basic,1
3914,42,619.0,Premium,0
3915,61,325.5,Premium,0
3916,85,238.4,Basic,0
3917,25,720.3,Premium,0
3918,27,438.9,Basic,0
3919,16,425.5,Premium,0
3920,95,180.7,Premium,0
3921,127,253.9,Premium,1
3922,12,232.0,Basic,0
3923,51,95.5,Premium,0
3924,25,165.9,Basic,0
3925,26,334.6,Premium,0
3926,64,378.7,Basic,0
3927,43,367.4,Basic,0
3928,59,62.0,Premium,0
3929,124,241.6,Premium,1
3930,53,124.9,Basic,0
3931,65,49.3,Premium,0
3932,83,223.3,Basic,1
3933,23,164.2,Basic,0
3934,70,250.8,Basic,0
3935,26,369.9,Basic,0
3936,13,325.0,Basic,0
3937,56,824.8,Basic,0
3938,15,280.5,Basic,0
3939,44,631.3,Basic,0
3940,36,96.4,Basic,1
3941,104,417.8,Premium,0
3942,15,178.7,Premium,0
3943,53,203.6,Basic,0
3944,21,,Basic,0
3945,9,202.1,Basic,0
3946,5,505.5,Basic,0
3947,15,183.6,Premium,0
3948,15,93.1,Basic,0
3949,5,293.6,Basic,0
3950,76,303.5,Basic,0
3951,90,192.0,Basic,1
3952,22,506.7,Premium,0
3953,29,40.3,Premium,1
3954,34,107.0,Basic,0
3955,83,339.4,Basic,0
3956,84,271.2,Premium,1
3957,52,190.7,Premium,0
3958,51,277.1,Basic,0
3959,27,479.6,Basic,0
3960,5,322.6,Basic,0
3961,33,426.7,Basic,0
3962,94,334.7,Basic,1
3963,24,566.0,Basic,0
3964,31,165.4,Basic,1
3965,72,501.1,Basic,0
3966,30,67.1,Premium,0
3967,34,84.3,Basic,0
3968,73,383.7,Basic,0
3969,5,79.6,Basic,0
3970,14,192.2,Basic,0
3971,135,728.3,Premium,0
3972,72,95.0,Basic,1
3973,79,453.2,Basic,1
3974,51,239.9,Premium,0
3975,56,87.4,Basic,1
3976,25,323.3,Premium,0
3977,33,535.2,Basic,0
3978,81,77.1,Basic,1
3979,28,72.9,Basic,0
3980,24,375.0,Basic,1
3981,41,206.2,Premium,0
3982,52,1080.8,Premium,0
3983,98,303.7,Basic,0
3984,218,478.2,Basic,1
3985,18,384.9,Premium,0
3986,67,102.7,Premium,0
3987,44,114.7,Basic,0
3988,7,129.1,Basic,0
3989,113,349.1,Basic,0
3990,30,314.6,Premium,0
3991,29,40.9,Basic,0
3992,113,397.4,Basic,0
3993,40,1215.1,Premium,0
3994,92,93.6,Basic,1
3995,34,107.1,Basic,0
3996,60,142.4,Basic,0
3997,38,220.6,Basic,0
3998,21,100.5,Basic,0
3999,61,555.4,Basic,0
4000,72,698.8,,0
4001,42,266.8,Basic,0
4002,5,301.7,Premium,0
4003,15,60.9,Premium,0
4004,27,85.6,Basic,0
4005,107,25.3,Basic,1
4006,40,148.3,Basic,0
4007,106,171.9,Basic,0
4008,84,371.5,Basic,0
4009,29,349.6,Premium,0
4010,48,122.5,Basic,0
4011,73,385.8,Basic,0
4012,22,1035.3,Basic,0
4013,69,519.8,Premium,0
4014,63,160.2,Basic,1
4015,21,290.8,Basic,0
4016,59,97.9,Basic,1
4017,38,114.9,Premium,0
4018,12,954.8,Premium,0
4019,27,294.3,Basic,0
4020,26,489.3,Basic,0
4021,120,196.5,Basic,1
4022,15,87.8,Basic,0
4023,24,94.3,Premium,0
4024,55,145.8,Premium,0
4025,43,420.6,Premium,0
4026,36,75.8,Premium,0
4027,35,249.9,Basic,0
4028,80,354.7,Basic,0
4029,21,110.2,Premium,0
4030,16,1031.5,Basic,0
4031,5,583.7,Premium,0
4032,28,219.8,Basic,0
4033,12,129.7,Basic,0
4034,32,392.8,Premium,0
4035,7,295.0,Basic,0
4036,32,330.4,Premium,0
4037,52,403.5,Premium,0
4038,40,134.0,Premium,0
4039,65,518.0,Premium,0
4040,90,67.6,Basic,1
4041,51,36.7,Premium,0
4042,41,367.9,Basic,0
4043,57,317.4,Basic,0
4044,52,237.6,Basic,0
4045,73,142.4,Basic,0
4046,43,165.0,Basic,0
4047,14,99.9,Basic,0
4048,87,291.3,Basic,0
4049,8,29.1,Premium,0
4050,69,38.4,Basic,1
4051,56,135.6,Premium,1
4052,57,345.5,Premium,0
4053,44,290.2,Premium,0
4054,23,583.6,Basic,0
4055,38,250.7,Premium,0
4056,95,421.2,Basic,0
4057,58,332.5,Premium,0
4058,58,27.4,Basic,0
4059,97,114.2,Premium,1
4060,105,129.8,Premium,0
4061,71,122.9,Basic,0
4062,145,177.1,Basic,1
4063,58,647.0,Premium,0
4064,71,204.4,Basic,0
4065,82,177.8,Premium,1
4066,101,441.0,Basic,1
4067,19,438.7,Basic,0
4068,13,21.7,Premium,0
4069,14,288.1,Premium,0
4070,28,704.4,Premium,0
4071,84,195.2,Basic,0
4072,34,119.4,Premium,0
4073,38,418.5,Basic,0
4074,13,79.7,Basic,0
4075,14,336.2,Premium,0
4076,28,193.5,Basic,1
4077,22,,Basic,0
4078,72,480.7,Basic,0
4079,12,401.0,Premium,0
4080,15,598.6,Basic,0
4081,52,288.9,Premium,0
4082,35,98.4,Basic,0
4083,33,51.3,Basic,0
4084,84,578.2,Premium,0
4085,33,89.7,Basic,1
4086,43,1027.8,Basic,0
4087,28,755.1,Basic,0
4088,38,239.4,Basic,0
4089,74,237.0,Premium,0
4090,31,122.0,Basic,0
4091,48,176.2,Premium,0
4092,31,907.0,Basic,0
4093,5,159.9,Basic,1
4094,23,422.1,Premium,0
4095,27,342.6,Basic,0
4096,43,462.5,Basic,0
4097,64,305.2,Basic,1
4098,36,224.1,Basic,0
4099,30,111.7,Basic,0
4100,51,336.2,Basic,0
4101,41,286.6,Basic,0
4102,12,157.4,Basic,0
4103,107,315.7,Basic,1
4104,32,209.6,Basic,0
4105,41,286.6,Basic,1
4106,10,499.5,Premium,0
4107,87,333.4,Premium,1
4108,29,410.2,Basic,0
4109,114,328.9,Premium,0
4110,40,462.2,Basic,0
4111,61,175.2,Basic,0
4112,31,92.5,Basic,0
4113,13,,Basic,0
4114,55,686.7,Basic,0
4115,55,430.6,Basic,0
4116,4,681.3,Basic,0
4117,12,203.1,Premium,0
4118,86,223.3,Basic,1
4119,29,97.4,Basic,0
4120,67,94.5,Premium,0
4121,151,618.7,Basic,1
4122,57,577.3,Basic,0
4123,40,467.8,Premium,0
4124,23,205.6,Premium,0
4125,51,509.1,Premium,0
4126,55,708.2,Premium,0
4127,43,960.2,Premium,0
4128,68,73.9,Premium,1
4129,15,178.0,Basic,1
4130,44,164.0,Basic,0
4131,40,200.6,Basic,0
4132,26,341.2,Basic,0
4133,54,38.7,Premium,0
4134,13,155.0,Basic,0
4135,21,168.2,Basic,0
4136,31,251.1,Basic,0
4137,35,358.6,Premium,0
4138,56,197.9,Basic,0
4139,60,1094.9,Premium,0
4140,21,212.7,Basic,0
4141,114,338.9,Basic,1
4142,54,382.9,Basic,0
4143,136,107.7,Basic,1
4144,100,147.1,Premium,1
4145,26,504.1,Premium,0
4146,13,582.1,,0
4147,10,735.5,Basic,0
4148,4,110.6,Basic,0
4149,48,623.1,Premium,0
4150,24,307.4,Premium,0
4151,63,576.2,Basic,0
4152,25,312.4,Basic,0
4153,20,470.5,Premium,0
4154,60,646.3,Basic,0
4155,159,691.2,Basic,0
4156,98,266.1,Basic,0
4157,61,49.8,,1
4158,91,170.4,Premium,1
4159,56,1200.9,Premium,0
4160,4,375.1,Basic,0
4161,69,111.1,Basic,1
4162,60,148.9,Basic,1
4163,79,516.9,Basic,0
4164,24,828.5,Basic,0
4165,88,247.7,Basic,0
4166,14,577.2,Basic,0
4167,46,474.1,Basic,0
4168,41,315.3,Basic,0
4169,2,410.0,Basic,0
4170,27,305.4,Basic,0
4171,59,591.1,Basic,0
4172,27,554.3,Premium,0
4173,107,57.0,Basic,1
4174,49,210.9,Basic,0
4175,33,142.8,Premium,0
4176,88,351.2,Premium,0
4177,29,201.6,Basic,0
4178,16,189.0,Premium,0
4179,62,80.5,Basic,0
4180,13,26.1,Basic,0
4181,28,584.4,Basic,0
4182,42,758.9,Premium,0
4183,33,100.3,Premium,0
4184,242,311.2,Basic,1
4185,57,42.3,Basic,1
4186,38,124.0,Basic,0
4187,25,190.8,Basic,0
4188,53,136.9,Basic,0
4189,91,486.4,Premium,0
4190,9,13.0,Premium,0
4191,52,156.2,Premium,0
4192,36,587.7,Premium,0
4193,72,38.1,Basic,1
4194,43,172.7,Premium,0
4195,58,495.2,Basic,0
4196,142,889.0,Basic,1
4197,73,584.3,Basic,0
4198,33,186.5,Basic,0
4199,18,884.7,Basic,0
4200,36,461.5,Basic,0
4201,18,103.0,Premium,0
4202,46,44.9,Basic,0
4203,46,434.8,Basic,0
4204,11,281.1,Premium,0
4205,45,76.2,Basic,1
4206,115,207.4,Basic,1
4207,44,521.7,Basic,0
4208,30,138.4,Basic,0
4209,69,134.9,Basic,0
4210,37,205.3,Basic,0
4211,39,228.7,Basic,0
4212,88,175.5,Basic,0
4213,19,378.0,Basic,0
4214,78,408.6,Basic,0
4215,10,222.9,Basic,0
4216,153,169.9,Premium,1
4217,20,155.3,Basic,0
4218,44,623.0,Basic,0
4219,103,1137.9,Premium,0
4220,10,63.5,Basic,0
4221,27,83.0,Basic,0
4222,74,152.4,Basic,1
4223,7,823.5,Premium,0
4224,59,227.7,Premium,1
4225,53,376.7,Basic,0
4226,6,269.5,Premium,0
4227,5,155.6,Basic,0
4228,4,197.0,Basic,0
4229,51,76.7,Basic,0
4230,22,410.4,Basic,0
4231,9,167.5,Premium,0
4232,82,142.2,Basic,1
4233,108,114.1,Basic,1
4234,104,905.8,Premium,0
4235,44,164.3,Basic,0
4236,5,285.0,Basic,0
4237,9,23.2,Basic,0
4238,14,11.5,Premium,0
4239,23,102.6,Premium,0
4240,102,495.0,Basic,1
4241,54,352.3,Premium,1
4242,43,745.7,Basic,0
4243,46,713.3,Premium,0
4244,79,116.7,Basic,0
4245,75,207.9,Basic,1
4246,42,793.5,Premium,0
4247,90,191.4,Basic,0
4248,28,399.5,Basic,0
4249,72,64.8,Basic,1
4250,88,404.4,Premium,0
4251,78,235.8,Basic,0
4252,17,118.0,Basic,0
4253,35,214.1,Basic,0
4254,6,,Basic,0
4255,12,482.2,Basic,0
4256,33,919.7,Premium,0
4257,44,569.1,Premium,0
4258,54,570.2,Basic,0
4259,12,103.0,Basic,0
4260,37,87.0,Basic,0
4261,81,364.3,Basic,0
4262,50,90.8,,0
4263,61,197.9,Basic,0
4264,44,431.1,Basic,0
4265,22,826.4,Premium,0
4266,16,317.3,Basic,0
4267,35,94.4,Basic,0
4268,67,244.6,Basic,0
4269,19,347.8,Premium,0
4270,27,170.9,Premium,0
4271,42,49.2,Basic,0
4272,122,569.5,Premium,0
4273,52,202.5,Basic,0
4274,51,395.3,Basic,0
4275,31,294.5,Basic,0
4276,125,,Basic,1
4277,45,180.3,Basic,0
4278,83,230.1,Basic,1
4279,16,362.3,Basic,0
4280,38,15.6,Basic,0
4281,222,355.2,Basic,1
4282,46,435.6,Premium,0
4283,30,435.2,Basic,0
4284,85,658.9,Basic,1
4285,32,134.7,Basic,0
4286,34,58.8,Basic,0
4287,7,366.3,Premium,0
4288,4,264.7,Basic,0
4289,56,184.1,Basic,1
4290,28,445.7,Premium,0
4291,64,143.6,Basic,1
4292,53,204.3,Basic,0
4293,44,354.4,Basic,0
4294,34,243.3,Premium,0
4295,20,265.3,Basic,0
4296,18,188.2,Basic,0
4297,10,96.3,Basic,0
4298,41,430.9,Basic,1
4299,122,404.2,Basic,0
4300,161,395.2,Basic,1
4301,19,217.6,Basic,0
4302,77,591.0,Premium,0
4303,101,609.3,Premium,0
4304,24,605.3,Basic,0
4305,69,287.1,Premium,0
4306,91,278.5,Basic,1
4307,10,95.7,Basic,0
4308,58,658.0,Basic,0
4309,16,249.0,Premium,0
4310,60,94.4,Premium,1
4311,42,617.2,Basic,0
4312,8,278.6,Premium,0
4313,23,833.1,Basic,0
4314,20,327.4,Premium,0
4315,88,169.9,Premium,0
4316,39,442.1,Basic,0
4317,19,265.2,Premium,0
4318,65,384.9,Basic,0
4319,33,137.5,Basic,0
4320,48,355.1,Basic,0
4321,36,178.4,Basic,0
4322,157,548.7,Premium,1
4323,48,298.6,Premium,1
4324,70,278.1,Basic,0
4325,88,261.2,Premium,1
4326,39,308.5,Premium,0
4327,103,416.7,Basic,1
4328,77,122.1,Premium,0
4329,5,303.8,Basic,0
4330,22,1457.3,Premium,0
4331,40,558.8,Basic,0
4332,43,217.6,Basic,0
4333,25,266.6,Basic,0
4334,57,168.7,Basic,0
4335,32,,Basic,0
4336,40,74.0,Basic,0
4337,31,178.2,Basic,1
4338,35,169.9,Premium,0
4339,17,174.0,Basic,0
4340,53,292.6,Basic,1
4341,62,18.9,Basic,0
4342,12,194.2,Basic,0
4343,25,210.4,Premium,1
4344,43,627.9,Premium,0
4345,119,110.1,Basic,1
4346,17,296.1,Basic,0
4347,32,283.5,Premium,0
4348,28,507.5,Basic,0
4349,51,598.6,Premium,0
4350,17,733.5,Basic,0
4351,24,676.0,Premium,0
4352,154,312.0,Basic,1
4353,5,438.7,Basic,0
4354,39,263.0,Premium,1
4355,41,270.7,Basic,0
4356,29,279.8,Basic,0
4357,87,115.5,Basic,0
4358,48,495.2,Basic,0
4359,126,627.3,Basic,0
4360,7,220.6,Basic,0
4361,57,234.0,Basic,0
4362,50,143.7,Basic,0
4363,60,110.5,Premium,0
4364,82,405.6,Basic,1
4365,105,90.7,Basic,1
4366,142,111.7,Premium,1
4367,13,387.8,Basic,0
4368,57,282.8,Basic,0
4369,91,407.2,Basic,0
4370,38,128.9,Basic,0
4371,18,796.6,Basic,0
4372,18,112.2,Basic,0
4373,23,161.8,Basic,0
4374,54,133.7,Basic,1
4375,24,781.3,Basic,0
4376,42,180.4,Basic,0
4377,10,104.0,Basic,0
4378,10,1395.9,Premium,0
4379,65,698.5,Basic,0
4380,2,565.8,Basic,0
4381,109,672.0,Basic,0
4382,54,107.9,Basic,0
4383,12,734.3,Basic,0
4384,52,208.9,Basic,1
4385,28,417.6,Premium,0
4386,18,243.4,Basic,0
4387,94,810.5,Premium,0
4388,61,16.3,Basic,1
4389,25,93.9,Basic,0
4390,21,671.2,Basic,0
4391,131,145.7,Basic,1
4392,55,607.9,Basic,0
4393,43,139.5,Basic,1
4394,21,202.6,Basic,0
4395,20,1090.4,Premium,0
4396,155,566.8,Premium,1
4397,67,286.7,Basic,1
4398,40,365.1,Basic,0
4399,11,521.5,Basic,0
4400,27,274.3,Basic,0
4401,55,386.8,Basic,0
4402,91,1088.1,Basic,0
4403,45,100.4,Basic,0
4404,90,284.5,Basic,0
4405,46,218.5,Premium,0
4406,84,153.0,Premium,0
4407,34,366.7,Premium,0
4408,85,119.9,Basic,1
4409,28,104.5,Basic,0
4410,70,230.8,Basic,1
4411,49,378.7,Basic,1
4412,3,357.5,Basic,0
4413,22,304.9,Premium,0
4414,193,73.5,Basic,1
4415,61,69.3,Basic,0
4416,27,328.9,Basic,0
4417,11,149.3,Basic,1
4418,44,296.7,Basic,1
4419,60,268.3,Basic,1
4420,27,37.8,Basic,0
4421,51,679.7,Basic,0
4422,94,88.9,Premium,0
4423,19,207.3,Basic,0
4424,26,107.2,Premium,0
4425,8,146.3,Basic,0
4426,97,161.5,Basic,0
4427,30,174.8,Basic,0
4428,123,212.0,Basic,1
4429,3,779.0,Basic,0
4430,53,147.6,Premium,0
4431,64,504.7,Premium,0
4432,61,562.9,Basic,0
4433,77,359.8,Basic,0
4434,49,836.0,Premium,0
4435,47,362.3,Basic,0
4436,9,354.6,Basic,0
4437,38,574.0,Basic,0
4438,48,414.8,Premium,0
4439,23,734.4,Premium,0
4440,20,318.3,Basic,0
4441,60,725.4,Premium,0
4442,71,948.8,Premium,0
4443,21,186.8,Basic,0
4444,34,165.1,Basic,0
4445,54,642.1,Basic,0
4446,23,715.7,Premium,0
4447,41,44.9,Basic,0
4448,50,389.4,Premium,0
4449,138,834.4,Basic,0
4450,35,121.6,Premium,0
4451,7,81.4,Basic,0
4452,10,142.2,Basic,0
4453,23,230.0,Premium,0
4454,31,70.3,Premium,0
4455,90,123.0,Premium,1
4456,36,49.0,Basic,1
4457,61,380.0,Premium,0
4458,106,287.8,Basic,0
4459,69,646.0,Basic,0
4460,32,310.2,,0
4461,38,383.2,Basic,0
4462,41,412.6,Basic,0
4463,111,142.2,Premium,1
4464,85,97.5,Basic,0
4465,82,109.5,Premium,1
4466,58,176.4,Basic,0
4467,49,164.5,Basic,0
4468,37,264.1,Basic,1
4469,14,566.1,Premium,0
4470,68,497.5,Premium,0
4471,26,212.2,Premium,0
4472,76,181.7,Premium,0
4473,5,155.2,Basic,0
4474,16,172.8,Basic,0
4475,83,83.3,Premium,0
4476,111,313.4,Basic,1
4477,75,837.5,Basic,0
4478,19,253.4,Basic,0
4479,88,262.3,Basic,0
4480,20,347.4,Basic,0
4481,88,92.3,Basic,1
4482,15,143.6,Basic,0
4483,29,156.8,Basic,0
4484,2,88.3,Basic,1
4485,16,724.4,Basic,0
4486,68,554.7,Premium,0
4487,146,448.5,Basic,1
4488,92,190.1,Basic,0
4489,73,361.8,Premium,0
4490,10,177.1,Basic,0
4491,30,209.9,Basic,0
4492,125,342.5,Premium,1
4493,43,220.0,Basic,0
4494,13,339.2,Premium,0
4495,30,73.0,Premium,0
4496,4,94.0,Basic,0
4497,79,176.5,Basic,1
4498,11,202.4,Basic,0
4499,42,202.3,Basic,0
4500,13,374.4,Basic,0
4501,48,300.8,Basic,0
4502,76,334.9,Basic,1
4503,27,154.7,Basic,0
4504,103,108.4,Basic,1
4505,70,216.0,Basic,1
4506,62,405.6,Basic,0
4507,101,915.1,Premium,0
4508,48,158.7,Basic,0
4509,31,,Basic,0
4510,56,127.5,Premium,0
4511,14,61.3,Basic,0
4512,81,197.5,Basic,0
4513,81,108.8,Basic,1
4514,35,138.6,Basic,0
4515,25,477.2,Basic,0
4516,50,446.1,Basic,0
4517,12,301.4,Basic,0
4518,31,369.3,Premium,0
4519,97,136.6,Basic,1
4520,17,218.2,Basic,0
4521,106,247.7,Premium,0
4522,58,76.0,Basic,0
4523,64,1023.6,Premium,0
4524,25,194.7,Basic,0
4525,19,131.5,Premium,0
4526,33,68.7,Basic,0
4527,128,455.2,Premium,0
4528,24,966.0,Premium,0
4529,3,904.8,Basic,0
4530,46,229.4,Basic,0
4531,93,,Basic,1
4532,50,266.2,Basic,0
4533,134,261.7,Basic,1
4534,67,37.5,Basic,0
4535,50,176.1,Basic,0
4536,33,315.3,Basic,0
4537,61,363.0,Basic,0
4538,9,382.3,Basic,0
4539,128,259.0,Basic,1
4540,76,97.0,Basic,1
4541,76,224.8,Basic,1
4542,40,579.9,Basic,0
4543,104,332.3,Basic,0
4544,36,201.3,Basic,0
4545,27,959.5,Basic,0
4546,44,350.0,Premium,0
4547,78,222.1,Basic,1
4548,23,405.9,Basic,0
4549,20,114.8,Premium,0
4550,19,252.9,Premium,0
4551,29,,Premium,0
4552,83,52.3,Basic,1
4553,48,288.2,Basic,0
4554,14,470.2,Premium,0
4555,177,162.4,Basic,1
4556,12,420.3,Basic,0
4557,29,678.7,Premium,0
4558,18,737.0,Premium,0
4559,24,130.0,Premium,0
4560,44,364.1,Premium,0
4561,35,506.6,Premium,0
4562,21,279.4,Basic,0
4563,53,646.3,Premium,0
4564,59,,Basic,0
4565,67,97.1,Basic,1
4566,45,654.3,Premium,0
4567,57,272.9,Basic,0
4568,66,718.5,Basic,0
4569,24,97.7,Basic,0
4570,150,359.7,Premium,1
4571,125,683.1,Basic,1
4572,77,392.0,Premium,0
4573,31,437.7,Basic,0
4574,5,695.6,Premium,0
4575,7,343.9,Premium,0
4576,33,126.8,Basic,0
4577,126,476.9,Basic,0
4578,36,228.6,Basic,0
4579,18,45.4,Premium,0
4580,19,600.0,Basic,0
4581,124,,Premium,0
4582,34,156.1,Basic,0
4583,119,332.5,Premium,0
4584,17,1069.4,Premium,0
4585,20,900.0,Premium,0
4586,28,507.7,Premium,0
4587,60,648.8,Basic,0
4588,71,217.1,Basic,0
4589,22,96.4,Premium,0
4590,25,732.0,Premium,0
4591,10,249.5,Basic,0
4592,10,57.1,Basic,0
4593,18,160.9,Basic,0
4594,111,210.2,Basic,0
4595,18,230.3,Basic,0
4596,45,139.8,Basic,0
4597,31,137.2,Premium,0
4598,17,49.7,Basic,1
4599,65,47.7,Basic,0
4600,26,245.4,Basic,0
4601,80,308.5,Basic,0
4602,82,134.1,Premium,0
4603,26,830.6,Premium,0
4604,72,182.5,Basic,0
4605,72,300.2,Premium,1
4606,33,286.1,Premium,0
4607,29,52.0,Premium,0
4608,53,500.6,Basic,0
4609,143,499.9,Premium,0
4610,92,653.0,Basic,0
4611,44,624.6,Basic,0
4612,5,351.0,Basic,0
4613,40,403.8,Basic,0
4614,5,96.7,Basic,0
4615,9,183.5,Basic,0
4616,21,218.9,Basic,0
4617,45,212.7,Premium,0
4618,23,799.0,Premium,0
4619,99,286.3,Basic,0
4620,41,168.0,Premium,0
4621,24,764.4,Premium,0
4622,68,381.4,Premium,0
4623,22,486.3,Basic,0
4624,46,123.4,Premium,0
4625,2,403.5,Premium,0
4626,21,161.2,Premium,0
4627,94,298.2,Basic,0
4628,58,385.4,Basic,0
4629,50,86.4,Basic,0
4630,65,242.8,Basic,0
4631,95,94.3,Basic,1
4632,40,504.2,Basic,0
4633,26,340.5,Premium,1
4634,72,167.5,Premium,1
4635,35,159.0,Basic,1
4636,26,232.7,Premium,0
4637,32,646.5,Basic,0
4638,58,307.2,Premium,0
4639,6,580.5,Premium,0
4640,59,318.6,Premium,0
4641,15,126.0,Premium,0
4642,23,157.7,Basic,0
4643,12,417.2,Premium,0
4644,67,40.5,Basic,1
4645,50,469.4,Premium,0
4646,15,182.8,Premium,0
4647,75,369.8,Premium,1
4648,9,163.2,Basic,0
4649,30,534.4,Premium,0
4650,11,258.6,Basic,0
4651,36,400.5,Basic,0
4652,26,64.9,Premium,0
4653,13,216.2,Basic,0
4654,41,179.8,Premium,0
4655,16,353.8,Basic,0
4656,4,500.1,Basic,0
4657,8,634.2,Premium,0
4658,30,669.8,Basic,0
4659,33,508.5,Basic,0
4660,20,279.0,Premium,0
4661,107,111.9,Basic,0
4662,52,53.9,,0
4663,56,107.6,Basic,1
4664,18,58.3,Premium,0
4665,16,99.7,Premium,0
4666,47,394.3,Premium,0
4667,33,49.8,Basic,0
4668,51,432.2,Premium,0
4669,32,205.9,Premium,0
4670,69,347.3,Premium,0
4671,41,272.4,Basic,0
4672,36,873.2,Premium,0
4673,59,363.8,Premium,0
4674,117,80.2,Basic,1
4675,66,117.4,Basic,0
4676,13,353.4,Premium,0
4677,35,206.9,Basic,0
4678,36,365.8,Premium,0
4679,52,437.9,Premium,0
4680,29,121.5,Basic,0
4681,40,344.1,Basic,1
4682,43,372.4,Basic,0
4683,50,370.2,Premium,0
4684,12,808.3,Basic,0
4685,14,72.5,Premium,0
4686,141,743.1,Basic,0
4687,5,192.1,Basic,0
4688,43,137.1,Basic,0
4689,66,353.2,Basic,0
4690,17,206.7,Premium,0
4691,92,477.8,Basic,0
4692,42,187.7,Basic,1
4693,120,523.3,Basic,1
4694,18,103.1,Basic,0
4695,35,317.0,Basic,0
4696,27,167.1,Premium,0
4697,24,325.7,Basic,0
4698,25,68.0,Basic,0
4699,31,73.8,Basic,0
4700,29,242.2,Premium,0
4701,71,539.4,Basic,0
4702,67,58.2,Basic,1
4703,9,789.2,Premium,0
4704,25,326.1,Basic,0
4705,53,511.2,Basic,0
4706,50,258.7,Basic,1
4707,34,372.9,Premium,0
4708,40,211.2,Basic,0
4709,30,251.3,Premium,0
4710,76,418.9,Basic,0
4711,70,103.4,Basic,1
4712,32,254.5,Basic,0
4713,39,57.0,Basic,1
4714,32,100.8,Premium,0
4715,36,235.8,Basic,0
4716,84,149.1,Basic,0
4717,29,215.6,Basic,0
4718,24,154.4,Premium,0
4719,39,387.2,Basic,0
4720,32,107.6,Premium,0
4721,21,758.5,Basic,0
4722,64,587.9,Basic,0
4723,69,354.4,Basic,1
4724,45,71.6,Basic,1
4725,23,215.9,Basic,0
4726,76,369.5,Basic,1
4727,14,640.2,Premium,0
4728,34,637.7,Premium,0
4729,138,553.0,Premium,0
4730,45,29.7,Basic,1
4731,31,107.3,Basic,0
4732,56,433.6,Basic,0
4733,55,204.7,Premium,0
4734,90,406.6,Premium,0
